group,function,value,sample_time_nanos,iteration_count
string encoding throughput,serde,100-bytes string,1374655,5482
string encoding throughput,serde,100-bytes string,1963009,10964
string encoding throughput,serde,100-bytes string,2965160,16446
string encoding throughput,serde,100-bytes string,3925429,21928
string encoding throughput,serde,100-bytes string,4874169,27410
string encoding throughput,serde,100-bytes string,5870357,32892
string encoding throughput,serde,100-bytes string,6787286,38374
string encoding throughput,serde,100-bytes string,7757642,43856
string encoding throughput,serde,100-bytes string,8934749,49338
string encoding throughput,serde,100-bytes string,9798460,54820
string encoding throughput,serde,100-bytes string,10705941,60302
string encoding throughput,serde,100-bytes string,11831182,65784
string encoding throughput,serde,100-bytes string,12738888,71266
string encoding throughput,serde,100-bytes string,14259647,76748
string encoding throughput,serde,100-bytes string,14764872,82230
string encoding throughput,serde,100-bytes string,15564585,87712
string encoding throughput,serde,100-bytes string,16728067,93194
string encoding throughput,serde,100-bytes string,18153244,98676
string encoding throughput,serde,100-bytes string,18579729,104158
string encoding throughput,serde,100-bytes string,19440871,109640
string encoding throughput,serde,100-bytes string,20728471,115122
string encoding throughput,serde,100-bytes string,21568120,120604
string encoding throughput,serde,100-bytes string,23001700,126086
string encoding throughput,serde,100-bytes string,25027650,131568
string encoding throughput,serde,100-bytes string,24487144,137050
string encoding throughput,serde,100-bytes string,25476964,142532
string encoding throughput,serde,100-bytes string,26534440,148014
string encoding throughput,serde,100-bytes string,27294028,153496
string encoding throughput,serde,100-bytes string,29136801,158978
string encoding throughput,serde,100-bytes string,29174485,164460
string encoding throughput,serde,100-bytes string,30201997,169942
string encoding throughput,serde,100-bytes string,31205608,175424
string encoding throughput,serde,100-bytes string,32299590,180906
string encoding throughput,serde,100-bytes string,33404007,186388
string encoding throughput,serde,100-bytes string,34188949,191870
string encoding throughput,serde,100-bytes string,35486412,197352
string encoding throughput,serde,100-bytes string,41351613,202834
string encoding throughput,serde,100-bytes string,37091101,208316
string encoding throughput,serde,100-bytes string,38074812,213798
string encoding throughput,serde,100-bytes string,39863505,219280
string encoding throughput,serde,100-bytes string,46032944,224762
string encoding throughput,serde,100-bytes string,41908607,230244
string encoding throughput,serde,100-bytes string,42096208,235726
string encoding throughput,serde,100-bytes string,43818574,241208
string encoding throughput,serde,100-bytes string,44161035,246690
string encoding throughput,serde,100-bytes string,45077619,252172
string encoding throughput,serde,100-bytes string,45990478,257654
string encoding throughput,serde,100-bytes string,46961621,263136
string encoding throughput,serde,100-bytes string,48018385,268618
string encoding throughput,serde,100-bytes string,49325459,274100
string encoding throughput,serde,100-bytes string,50207922,279582
string encoding throughput,serde,100-bytes string,50673462,285064
string encoding throughput,serde,100-bytes string,52337080,290546
string encoding throughput,serde,100-bytes string,53045615,296028
string encoding throughput,serde,100-bytes string,53910875,301510
string encoding throughput,serde,100-bytes string,54769804,306992
string encoding throughput,serde,100-bytes string,56069389,312474
string encoding throughput,serde,100-bytes string,56923537,317956
string encoding throughput,serde,100-bytes string,57515948,323438
string encoding throughput,serde,100-bytes string,58795167,328920
string encoding throughput,serde,100-bytes string,59985499,334402
string encoding throughput,serde,100-bytes string,60966306,339884
string encoding throughput,serde,100-bytes string,62421690,345366
string encoding throughput,serde,100-bytes string,63105757,350848
string encoding throughput,serde,100-bytes string,64043331,356330
string encoding throughput,serde,100-bytes string,64453818,361812
string encoding throughput,serde,100-bytes string,66022474,367294
string encoding throughput,serde,100-bytes string,66826284,372776
string encoding throughput,serde,100-bytes string,67833428,378258
string encoding throughput,serde,100-bytes string,68405559,383740
string encoding throughput,serde,100-bytes string,70334766,389222
string encoding throughput,serde,100-bytes string,70588279,394704
string encoding throughput,serde,100-bytes string,72027247,400186
string encoding throughput,serde,100-bytes string,78573178,405668
string encoding throughput,serde,100-bytes string,73916023,411150
string encoding throughput,serde,100-bytes string,80641708,416632
string encoding throughput,serde,100-bytes string,75603904,422114
string encoding throughput,serde,100-bytes string,76595572,427596
string encoding throughput,serde,100-bytes string,77969958,433078
string encoding throughput,serde,100-bytes string,78275483,438560
string encoding throughput,serde,100-bytes string,80041714,444042
string encoding throughput,serde,100-bytes string,80596126,449524
string encoding throughput,serde,100-bytes string,82070664,455006
string encoding throughput,serde,100-bytes string,82553790,460488
string encoding throughput,serde,100-bytes string,82852867,465970
string encoding throughput,serde,100-bytes string,84112971,471452
string encoding throughput,serde,100-bytes string,87709586,476934
string encoding throughput,serde,100-bytes string,86660898,482416
string encoding throughput,serde,100-bytes string,87294824,487898
string encoding throughput,serde,100-bytes string,88948998,493380
string encoding throughput,serde,100-bytes string,88832836,498862
string encoding throughput,serde,100-bytes string,92403933,504344
string encoding throughput,serde,100-bytes string,91896807,509826
string encoding throughput,serde,100-bytes string,92097735,515308
string encoding throughput,serde,100-bytes string,93306114,520790
string encoding throughput,serde,100-bytes string,94598698,526272
string encoding throughput,serde,100-bytes string,101325998,531754
string encoding throughput,serde,100-bytes string,96571369,537236
string encoding throughput,serde,100-bytes string,100084090,542718
string encoding throughput,serde,100-bytes string,98201620,548200
