group,function,value,sample_time_nanos,iteration_count
string encoding throughput,json_in_type,1600-bytes string,1549203,799
string encoding throughput,json_in_type,1600-bytes string,2963080,1598
string encoding throughput,json_in_type,1600-bytes string,3035022,2397
string encoding throughput,json_in_type,1600-bytes string,3924202,3196
string encoding throughput,json_in_type,1600-bytes string,4899328,3995
string encoding throughput,json_in_type,1600-bytes string,5908370,4794
string encoding throughput,json_in_type,1600-bytes string,7134373,5593
string encoding throughput,json_in_type,1600-bytes string,7826401,6392
string encoding throughput,json_in_type,1600-bytes string,11363511,7191
string encoding throughput,json_in_type,1600-bytes string,10125877,7990
string encoding throughput,json_in_type,1600-bytes string,11399949,8789
string encoding throughput,json_in_type,1600-bytes string,11751471,9588
string encoding throughput,json_in_type,1600-bytes string,13309365,10387
string encoding throughput,json_in_type,1600-bytes string,13736187,11186
string encoding throughput,json_in_type,1600-bytes string,14957360,11985
string encoding throughput,json_in_type,1600-bytes string,16469659,12784
string encoding throughput,json_in_type,1600-bytes string,17803420,13583
string encoding throughput,json_in_type,1600-bytes string,20930530,14382
string encoding throughput,json_in_type,1600-bytes string,18688973,15181
string encoding throughput,json_in_type,1600-bytes string,20022942,15980
string encoding throughput,json_in_type,1600-bytes string,21692080,16779
string encoding throughput,json_in_type,1600-bytes string,22716540,17578
string encoding throughput,json_in_type,1600-bytes string,24424003,18377
string encoding throughput,json_in_type,1600-bytes string,23882645,19176
string encoding throughput,json_in_type,1600-bytes string,25029355,19975
string encoding throughput,json_in_type,1600-bytes string,26349410,20774
string encoding throughput,json_in_type,1600-bytes string,26559268,21573
string encoding throughput,json_in_type,1600-bytes string,30111622,22372
string encoding throughput,json_in_type,1600-bytes string,29254958,23171
string encoding throughput,json_in_type,1600-bytes string,30743267,23970
string encoding throughput,json_in_type,1600-bytes string,32979922,24769
string encoding throughput,json_in_type,1600-bytes string,32992673,25568
string encoding throughput,json_in_type,1600-bytes string,35655219,26367
string encoding throughput,json_in_type,1600-bytes string,35105293,27166
string encoding throughput,json_in_type,1600-bytes string,36293928,27965
string encoding throughput,json_in_type,1600-bytes string,37623929,28764
string encoding throughput,json_in_type,1600-bytes string,37430514,29563
string encoding throughput,json_in_type,1600-bytes string,38392712,30362
string encoding throughput,json_in_type,1600-bytes string,39015567,31161
string encoding throughput,json_in_type,1600-bytes string,39699660,31960
string encoding throughput,json_in_type,1600-bytes string,40230515,32759
string encoding throughput,json_in_type,1600-bytes string,45251206,33558
string encoding throughput,json_in_type,1600-bytes string,43418415,34357
string encoding throughput,json_in_type,1600-bytes string,44894100,35156
string encoding throughput,json_in_type,1600-bytes string,45516181,35955
string encoding throughput,json_in_type,1600-bytes string,45181578,36754
string encoding throughput,json_in_type,1600-bytes string,47825645,37553
string encoding throughput,json_in_type,1600-bytes string,49751512,38352
string encoding throughput,json_in_type,1600-bytes string,49411110,39151
string encoding throughput,json_in_type,1600-bytes string,49643166,39950
string encoding throughput,json_in_type,1600-bytes string,51555601,40749
string encoding throughput,json_in_type,1600-bytes string,53881760,41548
string encoding throughput,json_in_type,1600-bytes string,55646143,42347
string encoding throughput,json_in_type,1600-bytes string,55532594,43146
string encoding throughput,json_in_type,1600-bytes string,55312938,43945
string encoding throughput,json_in_type,1600-bytes string,57662368,44744
string encoding throughput,json_in_type,1600-bytes string,58448427,45543
string encoding throughput,json_in_type,1600-bytes string,58929366,46342
string encoding throughput,json_in_type,1600-bytes string,59920349,47141
string encoding throughput,json_in_type,1600-bytes string,61323459,47940
string encoding throughput,json_in_type,1600-bytes string,64217437,48739
string encoding throughput,json_in_type,1600-bytes string,62203377,49538
string encoding throughput,json_in_type,1600-bytes string,68561801,50337
string encoding throughput,json_in_type,1600-bytes string,65861953,51136
string encoding throughput,json_in_type,1600-bytes string,65002636,51935
string encoding throughput,json_in_type,1600-bytes string,66658694,52734
string encoding throughput,json_in_type,1600-bytes string,68569489,53533
string encoding throughput,json_in_type,1600-bytes string,69541944,54332
string encoding throughput,json_in_type,1600-bytes string,70456051,55131
string encoding throughput,json_in_type,1600-bytes string,70320908,55930
string encoding throughput,json_in_type,1600-bytes string,72737122,56729
string encoding throughput,json_in_type,1600-bytes string,72157803,57528
string encoding throughput,json_in_type,1600-bytes string,76081539,58327
string encoding throughput,json_in_type,1600-bytes string,75906893,59126
string encoding throughput,json_in_type,1600-bytes string,76332964,59925
string encoding throughput,json_in_type,1600-bytes string,78622242,60724
string encoding throughput,json_in_type,1600-bytes string,77611493,61523
string encoding throughput,json_in_type,1600-bytes string,80783185,62322
string encoding throughput,json_in_type,1600-bytes string,79603078,63121
string encoding throughput,json_in_type,1600-bytes string,84723194,63920
string encoding throughput,json_in_type,1600-bytes string,84770348,64719
string encoding throughput,json_in_type,1600-bytes string,84616794,65518
string encoding throughput,json_in_type,1600-bytes string,87300105,66317
string encoding throughput,json_in_type,1600-bytes string,86702423,67116
string encoding throughput,json_in_type,1600-bytes string,85713151,67915
string encoding throughput,json_in_type,1600-bytes string,90122917,68714
string encoding throughput,json_in_type,1600-bytes string,88261730,69513
string encoding throughput,json_in_type,1600-bytes string,89910253,70312
string encoding throughput,json_in_type,1600-bytes string,93380179,71111
string encoding throughput,json_in_type,1600-bytes string,91977153,71910
string encoding throughput,json_in_type,1600-bytes string,93366318,72709
string encoding throughput,json_in_type,1600-bytes string,95291994,73508
string encoding throughput,json_in_type,1600-bytes string,93713726,74307
string encoding throughput,json_in_type,1600-bytes string,97692632,75106
string encoding throughput,json_in_type,1600-bytes string,98146081,75905
string encoding throughput,json_in_type,1600-bytes string,99980345,76704
string encoding throughput,json_in_type,1600-bytes string,99274398,77503
string encoding throughput,json_in_type,1600-bytes string,97375974,78302
string encoding throughput,json_in_type,1600-bytes string,100822471,79101
string encoding throughput,json_in_type,1600-bytes string,101580960,79900
