group,function,value,sample_time_nanos,iteration_count
string encoding throughput,json_in_type,100-bytes string,1730341,8265
string encoding throughput,json_in_type,100-bytes string,3191702,16530
string encoding throughput,json_in_type,100-bytes string,3360872,24795
string encoding throughput,json_in_type,100-bytes string,3845852,33060
string encoding throughput,json_in_type,100-bytes string,5263533,41325
string encoding throughput,json_in_type,100-bytes string,5718007,49590
string encoding throughput,json_in_type,100-bytes string,7220580,57855
string encoding throughput,json_in_type,100-bytes string,8254043,66120
string encoding throughput,json_in_type,100-bytes string,8652662,74385
string encoding throughput,json_in_type,100-bytes string,9581652,82650
string encoding throughput,json_in_type,100-bytes string,10464365,90915
string encoding throughput,json_in_type,100-bytes string,12055006,99180
string encoding throughput,json_in_type,100-bytes string,12436223,107445
string encoding throughput,json_in_type,100-bytes string,13604818,115710
string encoding throughput,json_in_type,100-bytes string,14325333,123975
string encoding throughput,json_in_type,100-bytes string,15798169,132240
string encoding throughput,json_in_type,100-bytes string,16853234,140505
string encoding throughput,json_in_type,100-bytes string,17186150,148770
string encoding throughput,json_in_type,100-bytes string,18195709,157035
string encoding throughput,json_in_type,100-bytes string,19633349,165300
string encoding throughput,json_in_type,100-bytes string,20931043,173565
string encoding throughput,json_in_type,100-bytes string,21053949,181830
string encoding throughput,json_in_type,100-bytes string,22534845,190095
string encoding throughput,json_in_type,100-bytes string,23169464,198360
string encoding throughput,json_in_type,100-bytes string,24221894,206625
string encoding throughput,json_in_type,100-bytes string,25716768,214890
string encoding throughput,json_in_type,100-bytes string,25796132,223155
string encoding throughput,json_in_type,100-bytes string,27425122,231420
string encoding throughput,json_in_type,100-bytes string,27683220,239685
string encoding throughput,json_in_type,100-bytes string,29154750,247950
string encoding throughput,json_in_type,100-bytes string,30693536,256215
string encoding throughput,json_in_type,100-bytes string,32267401,264480
string encoding throughput,json_in_type,100-bytes string,31726926,272745
string encoding throughput,json_in_type,100-bytes string,32803132,281010
string encoding throughput,json_in_type,100-bytes string,34032336,289275
string encoding throughput,json_in_type,100-bytes string,34897127,297540
string encoding throughput,json_in_type,100-bytes string,37369783,305805
string encoding throughput,json_in_type,100-bytes string,37533877,314070
string encoding throughput,json_in_type,100-bytes string,38652331,322335
string encoding throughput,json_in_type,100-bytes string,39265158,330600
string encoding throughput,json_in_type,100-bytes string,40078582,338865
string encoding throughput,json_in_type,100-bytes string,42800689,347130
string encoding throughput,json_in_type,100-bytes string,43108688,355395
string encoding throughput,json_in_type,100-bytes string,45040260,363660
string encoding throughput,json_in_type,100-bytes string,43563523,371925
string encoding throughput,json_in_type,100-bytes string,44702599,380190
string encoding throughput,json_in_type,100-bytes string,46749495,388455
string encoding throughput,json_in_type,100-bytes string,47690418,396720
string encoding throughput,json_in_type,100-bytes string,47818545,404985
string encoding throughput,json_in_type,100-bytes string,49236727,413250
string encoding throughput,json_in_type,100-bytes string,50204736,421515
string encoding throughput,json_in_type,100-bytes string,51723589,429780
string encoding throughput,json_in_type,100-bytes string,51171255,438045
string encoding throughput,json_in_type,100-bytes string,52683796,446310
string encoding throughput,json_in_type,100-bytes string,53617567,454575
string encoding throughput,json_in_type,100-bytes string,56154351,462840
string encoding throughput,json_in_type,100-bytes string,56453789,471105
string encoding throughput,json_in_type,100-bytes string,57144405,479370
string encoding throughput,json_in_type,100-bytes string,59013416,487635
string encoding throughput,json_in_type,100-bytes string,58244719,495900
string encoding throughput,json_in_type,100-bytes string,61585001,504165
string encoding throughput,json_in_type,100-bytes string,61682879,512430
string encoding throughput,json_in_type,100-bytes string,62449575,520695
string encoding throughput,json_in_type,100-bytes string,63637924,528960
string encoding throughput,json_in_type,100-bytes string,63902966,537225
string encoding throughput,json_in_type,100-bytes string,65484919,545490
string encoding throughput,json_in_type,100-bytes string,65864106,553755
string encoding throughput,json_in_type,100-bytes string,67021892,562020
string encoding throughput,json_in_type,100-bytes string,67866989,570285
string encoding throughput,json_in_type,100-bytes string,69359746,578550
string encoding throughput,json_in_type,100-bytes string,68549279,586815
string encoding throughput,json_in_type,100-bytes string,73363564,595080
string encoding throughput,json_in_type,100-bytes string,70295138,603345
string encoding throughput,json_in_type,100-bytes string,72501138,611610
string encoding throughput,json_in_type,100-bytes string,74591799,619875
string encoding throughput,json_in_type,100-bytes string,74708398,628140
string encoding throughput,json_in_type,100-bytes string,75821373,636405
string encoding throughput,json_in_type,100-bytes string,75777647,644670
string encoding throughput,json_in_type,100-bytes string,79438664,652935
string encoding throughput,json_in_type,100-bytes string,78438323,661200
string encoding throughput,json_in_type,100-bytes string,78677234,669465
string encoding throughput,json_in_type,100-bytes string,81512580,677730
string encoding throughput,json_in_type,100-bytes string,81714736,685995
string encoding throughput,json_in_type,100-bytes string,82944076,694260
string encoding throughput,json_in_type,100-bytes string,83306654,702525
string encoding throughput,json_in_type,100-bytes string,85073182,710790
string encoding throughput,json_in_type,100-bytes string,87556275,719055
string encoding throughput,json_in_type,100-bytes string,87727709,727320
string encoding throughput,json_in_type,100-bytes string,86975427,735585
string encoding throughput,json_in_type,100-bytes string,88896985,743850
string encoding throughput,json_in_type,100-bytes string,91130504,752115
string encoding throughput,json_in_type,100-bytes string,91875886,760380
string encoding throughput,json_in_type,100-bytes string,89351950,768645
string encoding throughput,json_in_type,100-bytes string,91515062,776910
string encoding throughput,json_in_type,100-bytes string,94963702,785175
string encoding throughput,json_in_type,100-bytes string,94537621,793440
string encoding throughput,json_in_type,100-bytes string,97969016,801705
string encoding throughput,json_in_type,100-bytes string,97855418,809970
string encoding throughput,json_in_type,100-bytes string,100115146,818235
string encoding throughput,json_in_type,100-bytes string,100817649,826500
