group,function,value,sample_time_nanos,iteration_count
string encoding throughput,serde,1600-bytes string,1531560,556
string encoding throughput,serde,1600-bytes string,3114963,1112
string encoding throughput,serde,1600-bytes string,3342756,1668
string encoding throughput,serde,1600-bytes string,3837219,2224
string encoding throughput,serde,1600-bytes string,4821498,2780
string encoding throughput,serde,1600-bytes string,5757057,3336
string encoding throughput,serde,1600-bytes string,6736144,3892
string encoding throughput,serde,1600-bytes string,7670847,4448
string encoding throughput,serde,1600-bytes string,8729900,5004
string encoding throughput,serde,1600-bytes string,9654360,5560
string encoding throughput,serde,1600-bytes string,10567582,6116
string encoding throughput,serde,1600-bytes string,11550560,6672
string encoding throughput,serde,1600-bytes string,12443652,7228
string encoding throughput,serde,1600-bytes string,13453690,7784
string encoding throughput,serde,1600-bytes string,14411129,8340
string encoding throughput,serde,1600-bytes string,15291214,8896
string encoding throughput,serde,1600-bytes string,16546110,9452
string encoding throughput,serde,1600-bytes string,17271464,10008
string encoding throughput,serde,1600-bytes string,18284531,10564
string encoding throughput,serde,1600-bytes string,19115271,11120
string encoding throughput,serde,1600-bytes string,20107014,11676
string encoding throughput,serde,1600-bytes string,21434240,12232
string encoding throughput,serde,1600-bytes string,21969656,12788
string encoding throughput,serde,1600-bytes string,23042095,13344
string encoding throughput,serde,1600-bytes string,23917960,13900
string encoding throughput,serde,1600-bytes string,24917459,14456
string encoding throughput,serde,1600-bytes string,25876034,15012
string encoding throughput,serde,1600-bytes string,26723722,15568
string encoding throughput,serde,1600-bytes string,27811892,16124
string encoding throughput,serde,1600-bytes string,29507988,16680
string encoding throughput,serde,1600-bytes string,29799231,17236
string encoding throughput,serde,1600-bytes string,30772902,17792
string encoding throughput,serde,1600-bytes string,31760015,18348
string encoding throughput,serde,1600-bytes string,32694450,18904
string encoding throughput,serde,1600-bytes string,33480716,19460
string encoding throughput,serde,1600-bytes string,34373252,20016
string encoding throughput,serde,1600-bytes string,35362120,20572
string encoding throughput,serde,1600-bytes string,36362998,21128
string encoding throughput,serde,1600-bytes string,37331207,21684
string encoding throughput,serde,1600-bytes string,38438481,22240
string encoding throughput,serde,1600-bytes string,39032471,22796
string encoding throughput,serde,1600-bytes string,40299216,23352
string encoding throughput,serde,1600-bytes string,40989302,23908
string encoding throughput,serde,1600-bytes string,42471100,24464
string encoding throughput,serde,1600-bytes string,42942824,25020
string encoding throughput,serde,1600-bytes string,43769537,25576
string encoding throughput,serde,1600-bytes string,44858355,26132
string encoding throughput,serde,1600-bytes string,45729017,26688
string encoding throughput,serde,1600-bytes string,46961782,27244
string encoding throughput,serde,1600-bytes string,47642044,27800
string encoding throughput,serde,1600-bytes string,48615100,28356
string encoding throughput,serde,1600-bytes string,49488036,28912
string encoding throughput,serde,1600-bytes string,50674320,29468
string encoding throughput,serde,1600-bytes string,51876208,30024
string encoding throughput,serde,1600-bytes string,53055865,30580
string encoding throughput,serde,1600-bytes string,54425375,31136
string encoding throughput,serde,1600-bytes string,54831710,31692
string encoding throughput,serde,1600-bytes string,55338156,32248
string encoding throughput,serde,1600-bytes string,56415966,32804
string encoding throughput,serde,1600-bytes string,57321845,33360
string encoding throughput,serde,1600-bytes string,58257007,33916
string encoding throughput,serde,1600-bytes string,59089228,34472
string encoding throughput,serde,1600-bytes string,60252463,35028
string encoding throughput,serde,1600-bytes string,61638191,35584
string encoding throughput,serde,1600-bytes string,62041113,36140
string encoding throughput,serde,1600-bytes string,63264257,36696
string encoding throughput,serde,1600-bytes string,64521550,37252
string encoding throughput,serde,1600-bytes string,65457320,37808
string encoding throughput,serde,1600-bytes string,66138687,38364
string encoding throughput,serde,1600-bytes string,67087292,38920
string encoding throughput,serde,1600-bytes string,68334265,39476
string encoding throughput,serde,1600-bytes string,69071553,40032
string encoding throughput,serde,1600-bytes string,70357362,40588
string encoding throughput,serde,1600-bytes string,70681470,41144
string encoding throughput,serde,1600-bytes string,71651055,41700
string encoding throughput,serde,1600-bytes string,72689513,42256
string encoding throughput,serde,1600-bytes string,73394669,42812
string encoding throughput,serde,1600-bytes string,75077922,43368
string encoding throughput,serde,1600-bytes string,75817514,43924
string encoding throughput,serde,1600-bytes string,76913072,44480
string encoding throughput,serde,1600-bytes string,77855131,45036
string encoding throughput,serde,1600-bytes string,78653278,45592
string encoding throughput,serde,1600-bytes string,79362367,46148
string encoding throughput,serde,1600-bytes string,80360141,46704
string encoding throughput,serde,1600-bytes string,81389810,47260
string encoding throughput,serde,1600-bytes string,82300814,47816
string encoding throughput,serde,1600-bytes string,83303965,48372
string encoding throughput,serde,1600-bytes string,84095800,48928
string encoding throughput,serde,1600-bytes string,84837213,49484
string encoding throughput,serde,1600-bytes string,85782339,50040
string encoding throughput,serde,1600-bytes string,87275191,50596
string encoding throughput,serde,1600-bytes string,87824146,51152
string encoding throughput,serde,1600-bytes string,88896944,51708
string encoding throughput,serde,1600-bytes string,89971448,52264
string encoding throughput,serde,1600-bytes string,90714341,52820
string encoding throughput,serde,1600-bytes string,92151627,53376
string encoding throughput,serde,1600-bytes string,92938186,53932
string encoding throughput,serde,1600-bytes string,94000992,54488
string encoding throughput,serde,1600-bytes string,95160896,55044
string encoding throughput,serde,1600-bytes string,95672657,55600
