group,function,value,sample_time_nanos,iteration_count
string encoding throughput,serde,25600-bytes string,1243744,48
string encoding throughput,serde,25600-bytes string,2119301,96
string encoding throughput,serde,25600-bytes string,3049826,144
string encoding throughput,serde,25600-bytes string,4018673,192
string encoding throughput,serde,25600-bytes string,5037312,240
string encoding throughput,serde,25600-bytes string,6030253,288
string encoding throughput,serde,25600-bytes string,7090042,336
string encoding throughput,serde,25600-bytes string,8065404,384
string encoding throughput,serde,25600-bytes string,9167801,432
string encoding throughput,serde,25600-bytes string,10040280,480
string encoding throughput,serde,25600-bytes string,11002096,528
string encoding throughput,serde,25600-bytes string,11933582,576
string encoding throughput,serde,25600-bytes string,13073207,624
string encoding throughput,serde,25600-bytes string,14054993,672
string encoding throughput,serde,25600-bytes string,15102041,720
string encoding throughput,serde,25600-bytes string,16013759,768
string encoding throughput,serde,25600-bytes string,17035953,816
string encoding throughput,serde,25600-bytes string,17946864,864
string encoding throughput,serde,25600-bytes string,19081351,912
string encoding throughput,serde,25600-bytes string,19915060,960
string encoding throughput,serde,25600-bytes string,20873524,1008
string encoding throughput,serde,25600-bytes string,21992058,1056
string encoding throughput,serde,25600-bytes string,23297911,1104
string encoding throughput,serde,25600-bytes string,24163263,1152
string encoding throughput,serde,25600-bytes string,24949980,1200
string encoding throughput,serde,25600-bytes string,26021511,1248
string encoding throughput,serde,25600-bytes string,28457647,1296
string encoding throughput,serde,25600-bytes string,28184630,1344
string encoding throughput,serde,25600-bytes string,29193722,1392
string encoding throughput,serde,25600-bytes string,30378865,1440
string encoding throughput,serde,25600-bytes string,30817338,1488
string encoding throughput,serde,25600-bytes string,31860488,1536
string encoding throughput,serde,25600-bytes string,33352429,1584
string encoding throughput,serde,25600-bytes string,33968640,1632
string encoding throughput,serde,25600-bytes string,34956158,1680
string encoding throughput,serde,25600-bytes string,35756300,1728
string encoding throughput,serde,25600-bytes string,36840227,1776
string encoding throughput,serde,25600-bytes string,37774295,1824
string encoding throughput,serde,25600-bytes string,38946151,1872
string encoding throughput,serde,25600-bytes string,40060145,1920
string encoding throughput,serde,25600-bytes string,40800752,1968
string encoding throughput,serde,25600-bytes string,42036077,2016
string encoding throughput,serde,25600-bytes string,43043520,2064
string encoding throughput,serde,25600-bytes string,44342762,2112
string encoding throughput,serde,25600-bytes string,44927218,2160
string encoding throughput,serde,25600-bytes string,45928059,2208
string encoding throughput,serde,25600-bytes string,47035431,2256
string encoding throughput,serde,25600-bytes string,48236704,2304
string encoding throughput,serde,25600-bytes string,49128081,2352
string encoding throughput,serde,25600-bytes string,49959714,2400
string encoding throughput,serde,25600-bytes string,50788990,2448
string encoding throughput,serde,25600-bytes string,51813203,2496
string encoding throughput,serde,25600-bytes string,52548631,2544
string encoding throughput,serde,25600-bytes string,53954988,2592
string encoding throughput,serde,25600-bytes string,55190826,2640
string encoding throughput,serde,25600-bytes string,57123521,2688
string encoding throughput,serde,25600-bytes string,57691935,2736
string encoding throughput,serde,25600-bytes string,57801616,2784
string encoding throughput,serde,25600-bytes string,58689259,2832
string encoding throughput,serde,25600-bytes string,59788656,2880
string encoding throughput,serde,25600-bytes string,61202901,2928
string encoding throughput,serde,25600-bytes string,62120206,2976
string encoding throughput,serde,25600-bytes string,63376717,3024
string encoding throughput,serde,25600-bytes string,63683126,3072
string encoding throughput,serde,25600-bytes string,64894202,3120
string encoding throughput,serde,25600-bytes string,65647956,3168
string encoding throughput,serde,25600-bytes string,66827100,3216
string encoding throughput,serde,25600-bytes string,68128538,3264
string encoding throughput,serde,25600-bytes string,70641749,3312
string encoding throughput,serde,25600-bytes string,70760583,3360
string encoding throughput,serde,25600-bytes string,70934056,3408
string encoding throughput,serde,25600-bytes string,71852989,3456
string encoding throughput,serde,25600-bytes string,72813868,3504
string encoding throughput,serde,25600-bytes string,74181637,3552
string encoding throughput,serde,25600-bytes string,74873126,3600
string encoding throughput,serde,25600-bytes string,75650349,3648
string encoding throughput,serde,25600-bytes string,77310610,3696
string encoding throughput,serde,25600-bytes string,77736609,3744
string encoding throughput,serde,25600-bytes string,79149581,3792
string encoding throughput,serde,25600-bytes string,79427626,3840
string encoding throughput,serde,25600-bytes string,80448873,3888
string encoding throughput,serde,25600-bytes string,81672162,3936
string encoding throughput,serde,25600-bytes string,82723559,3984
string encoding throughput,serde,25600-bytes string,85183849,4032
string encoding throughput,serde,25600-bytes string,85561042,4080
string encoding throughput,serde,25600-bytes string,85680353,4128
string encoding throughput,serde,25600-bytes string,87435928,4176
string encoding throughput,serde,25600-bytes string,87409083,4224
string encoding throughput,serde,25600-bytes string,89056342,4272
string encoding throughput,serde,25600-bytes string,90945652,4320
string encoding throughput,serde,25600-bytes string,90445486,4368
string encoding throughput,serde,25600-bytes string,92095761,4416
string encoding throughput,serde,25600-bytes string,93823153,4464
string encoding throughput,serde,25600-bytes string,94746309,4512
string encoding throughput,serde,25600-bytes string,94914034,4560
string encoding throughput,serde,25600-bytes string,95685714,4608
string encoding throughput,serde,25600-bytes string,96622850,4656
string encoding throughput,serde,25600-bytes string,100444890,4704
string encoding throughput,serde,25600-bytes string,99033256,4752
string encoding throughput,serde,25600-bytes string,99988700,4800
